,id,probe_insertion,x,y,z,depth,theta,phi,roll,provenance,probe_name,coordinate_system,datetime,json,subject,start_time,number,lab,task_protocol
329,3ce452b3-57b4-40c9-885d-1b814036e936,32e21ee6-9b3a-4eb8-8527-2fea690a00ce,-2871.0,-3250.0,-360.0,5897.0,10.0,0.0,0.0,Planned,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL047,2020-01-28T13:57:03,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
985,3ce452b3-57b4-40c9-885d-1b814036e936,10fb6de3-bc11-44d7-a132-0b5db29802b8,-3231.48436595765,-3224.94340273777,-543.0,4198.93976669801,18.7955142014793,161.212301177304,0.0,Histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL047,2020-01-28T13:57:03,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
1128,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,dec6ad00-01c8-4bfd-bcdc-b37c5e0cdb0e,-1750.19217332203,-1036.15051935348,-143.0,3639.61907276799,16.6056623883828,155.934733381918,0.0,Ephys aligned histology track,probe00,IBL-Allen,2020-06-24T17:36:41.490040,"{'2020-06-24T12:36:41_chrisk': [[-1.0033776232735496, 0.001359948213700426, 0.0016075653883972473, 0.001993556866601116, 0.0026125998033431656, 1.0045212482600285], [-1.0160497239889348, 0.0015559203786006393, 0.0017703068820033967, 0.002131931170108161, 0.00281926319964149, 1.0175114426549592]]}",CSHL047,2020-01-22T08:28:49,2.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
821,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,45c49ba2-a113-4446-9c6d-9b049c1f9f74,-1542.25013771746,-571.427885724682,-193.0,7011.65862166524,12.6479116673987,40.086296006837,0.0,Histology track,probe01,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL047,2020-01-22T08:28:49,2.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
1171,b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,-2158.24917106557,-2433.68422106013,-67.9999999999999,4180.14391155238,15.4168887062388,158.000700302493,0.0,Ephys aligned histology track,probe00,IBL-Allen,2020-06-25T12:52:56.058211,"{'2020-06-25T07:52:56_chrisk': [[-1.002293517206529, 0.0015929996722386104, 0.0022630226155358896, 0.00293304555883317, 0.0037268770894788596, 1.0047717001035212], [-1.2046209373948957, 0.001847899705014644, 0.0025758061974216094, 0.0034501284824647663, 0.004388833060920951, 1.2074116009505886]], '2020-06-24T15:46:34_chrisk': [[-1.002293517206529, 0.0015929996722386104, 0.0022630226155358896, 0.00293304555883317, 0.0037268770894788596, 1.0047717001035212], [-1.2046209373948957, 0.001847899705014644, 0.0025758061974216094, 0.0034501284824647663, 0.004388833060920951, 1.2074116009505886]]}",CSHL047,2020-01-21T13:52:24,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
643,89f0d6ff-69f4-45bc-b89e-72868abb042a,341ef9bb-25f9-4eeb-8f1d-bdd054b22ba8,-2753.58827877592,-2831.3053740966,-268.0,4448.84673900577,15.2777770665784,172.096115754061,0.0,Histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL047,2020-01-20T14:56:51,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
495,1538493d-226a-46f7-b428-59ce5f43f0f9,e3ce9c72-2a4f-4607-95d3-ea7e886082b8,-3497.9,-2861.1,-1162.3,4270.6,15.0,180.0,0.0,Micro-manipulator,probe00,,2020-06-09T07:59:14.315700,,CSHL047,2020-01-27T15:48:55,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
494,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,45c49ba2-a113-4446-9c6d-9b049c1f9f74,-1182.0,-196.6,-29.0,6806.9,10.0,0.0,0.0,Micro-manipulator,probe01,,2020-06-09T07:59:14.315700,,CSHL047,2020-01-22T08:28:49,2.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
928,1538493d-226a-46f7-b428-59ce5f43f0f9,71a92c54-69f0-488b-ae2a-cb6c1524233c,-3464.14671150641,-3744.93264200919,-792.999999999999,4535.52570094435,12.0069384255276,17.7202728189543,0.0,Histology track,probe01,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL047,2020-01-27T15:48:55,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
125,3ce452b3-57b4-40c9-885d-1b814036e936,32e21ee6-9b3a-4eb8-8527-2fea690a00ce,-3208.87711066854,-3686.40681219263,-618.0,4944.05242014339,10.644336915634,26.613552101898,0.0,Histology track,probe01,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL047,2020-01-28T13:57:03,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
1103,89f0d6ff-69f4-45bc-b89e-72868abb042a,341ef9bb-25f9-4eeb-8f1d-bdd054b22ba8,-2792.76539695512,-2862.43519953644,-293.0,3555.72452820115,15.9246260868437,175.003301097395,0.0,Ephys aligned histology track,probe00,IBL-Allen,2020-06-14T23:44:39.525175,"{'2020-06-14T15:44:39_noam.roth': [[-1.0016311639424997, 0.0013380996394624714, 0.001614848246476565, 0.001716808259587021, 0.00326077417240249, 0.003508391347099311, 1.0050087885076544], [-0.7824121945162549, 0.0017622794607631276, 0.002107946644765546, 0.002270305473615175, 0.0032534913143231732, 0.0036394827925270382, 0.7866888590622488]]}",CSHL047,2020-01-20T14:56:51,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
735,b52182e7-39f6-4914-9717-136db589706e,4762e8ed-4d94-4fd7-9522-e927f5ffca74,-2289.9298688727,-2790.31870374244,-93.0000000000002,6250.07833791998,11.9028061844353,33.3012972788334,0.0,Histology track,probe01,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL047,2020-01-21T13:52:24,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
293,89f0d6ff-69f4-45bc-b89e-72868abb042a,341ef9bb-25f9-4eeb-8f1d-bdd054b22ba8,-2243.0,-2000.0,-169.0,4000.0,15.0,180.0,,Planned,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL047,2020-01-20T14:56:51,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
1170,b52182e7-39f6-4914-9717-136db589706e,4762e8ed-4d94-4fd7-9522-e927f5ffca74,-2384.28509031948,-2839.30981072046,-143.0,5564.41717193467,10.7684537750356,31.7406215517878,0.0,Ephys aligned histology track,probe01,IBL-Allen,2020-06-25T13:22:09.383666,"{'2020-06-25T08:22:09_chrisk': [[-1.00040087673637, 0.0010686338905276961, 0.001571151098000656, 0.0034719770567027204, 1.0068897096638023], [-0.9468870762695338, 0.0015128324260245054, 0.0019997819510447433, 0.003792422812192723, 0.9540434984807219]]}",CSHL047,2020-01-21T13:52:24,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
492,b52182e7-39f6-4914-9717-136db589706e,4762e8ed-4d94-4fd7-9522-e927f5ffca74,-1864.6,-2354.1,-134.6,6166.4,10.0,0.0,0.0,Micro-manipulator,probe01,,2020-06-09T07:59:14.315700,,CSHL047,2020-01-21T13:52:24,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
766,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,dec6ad00-01c8-4bfd-bcdc-b37c5e0cdb0e,-1749.86610112618,-1015.09385544821,-143.0,3967.11113934696,16.9032155636008,153.416732326197,0.0,Histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL047,2020-01-22T08:28:49,2.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
491,b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,-1920.7,-1975.5,-86.8,4292.2,15.0,180.0,0.0,Micro-manipulator,probe00,,2020-06-09T07:59:14.315700,,CSHL047,2020-01-21T13:52:24,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
490,b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,-1768.0,-2000.0,-75.0,4000.0,15.0,180.0,0.0,Planned,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL047,2020-01-21T13:52:24,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
497,3ce452b3-57b4-40c9-885d-1b814036e936,10fb6de3-bc11-44d7-a132-0b5db29802b8,-2957.0,-2818.2,-911.4,4061.8,15.0,180.0,0.0,Micro-manipulator,probe00,,2020-06-09T07:59:14.315700,,CSHL047,2020-01-28T13:57:03,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
268,89f0d6ff-69f4-45bc-b89e-72868abb042a,341ef9bb-25f9-4eeb-8f1d-bdd054b22ba8,-2485.6,-2157.4,-429.5,4210.0,15.0,180.0,0.0,Micro-manipulator,probe00,,2020-06-09T07:59:14.315700,,CSHL047,2020-01-20T14:56:51,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
493,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,dec6ad00-01c8-4bfd-bcdc-b37c5e0cdb0e,-1476.9,-660.6,-14.4,4137.4,15.0,180.0,0.0,Micro-manipulator,probe00,,2020-06-09T07:59:14.315700,,CSHL047,2020-01-22T08:28:49,2.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
496,1538493d-226a-46f7-b428-59ce5f43f0f9,71a92c54-69f0-488b-ae2a-cb6c1524233c,-3271.3,-3270.1,-1282.3,4089.1,10.0,0.0,0.0,Micro-manipulator,probe01,,2020-06-09T07:59:14.315700,,CSHL047,2020-01-27T15:48:55,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
736,2ffd3ed5-477e-4153-9af7-7fdad3c6946b,84b29fd0-2a50-4e09-9898-aec0d63433b7,-778.028901318547,-2112.83569115475,157.0,4609.07735235659,13.5611227503762,155.181215955398,0.0,Histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-13T14:29:32,2.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
173,d839491f-55d8-4cbe-a298-7839208ba12b,ae2b9f1b-ebe3-4b56-8957-31982186e6ec,-1326.0,1170.9,-149.1,4376.1,15.0,180.0,0.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-11T13:42:47,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
126,4b7fbad4-f6de-43b4-9b15-c7c7ef44db4b,fd555d39-b728-44aa-90d2-796b8bb58300,-993.7,877.7,-813.3,5964.3,10.0,0.0,30.0,Micro-manipulator,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-08T15:52:42,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
140,2ffd3ed5-477e-4153-9af7-7fdad3c6946b,84b29fd0-2a50-4e09-9898-aec0d63433b7,-800.0,-2000.0,-100.0,4413.6,15.0,180.0,0.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-13T14:29:32,2.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
1112,4b7fbad4-f6de-43b4-9b15-c7c7ef44db4b,f86e9571-63ff-4116-9c40-aa44d57d2da9,-2247.98128333051,-2208.18992748639,-93.0000000000002,4337.37091703186,14.4108042310811,151.594467901078,0.0,Ephys aligned histology track,probe00,IBL-Allen,2020-06-15T11:53:24.221713,"{'2020-06-14T00:28:56_nate': [[-1.0016980364099322, 0.0005632598425196856, 0.0019152283464566936, 0.002114047244094488, 0.0024798740157480313, 0.0026071181102362206, 0.0030842834645669294, 0.0031797165354330715, 0.003752314960629921, 1.0051440753904748], [-1.3757495697806637, 0.00019816815202755578, 0.002169716535433075, 0.002463968503937008, 0.0027006329284216357, 0.002926027618406995, 0.003544297774964059, 0.0038287020469803083, 0.004706645669291337, 1.379355136373053]], '2020-06-15T11:53:24_nate': [[-1.0016980364099322, 7.018897637795272e-05, 0.0019152283464566936, 0.002114047244094488, 0.0024798740157480313, 0.0026071181102362206, 0.0030842834645669294, 0.0031797165354330715, 0.003752314960629921, 1.0051440753904748], [-1.1851612208259539, 0.00023216036553454848, 0.002169716535433075, 0.002463968503937008, 0.0027006329284216357, 0.002926027618406995, 0.003544297774964059, 0.0038287020469803083, 0.004706645669291337, 1.1892015218254275]], '2020-06-12T11:33:02_guido': [[-1.0016980364099322, 0.00047877496991576273, 0.0012435066185318888, 0.0018371095066185312, 0.002601841155234657, 0.0030670974729241885, 0.003141966305655836, 1.0051440753904748], [-1.138461638877023, 0.0006501531566169838, 0.001548329723225031, 0.0021740192539109497, 0.0029173598074608924, 0.0035415451180881596, 0.003815011822220497, 1.1425738337640625]]}",CSHL049,2020-01-08T15:52:42,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
240,4b7fbad4-f6de-43b4-9b15-c7c7ef44db4b,fd555d39-b728-44aa-90d2-796b8bb58300,-1118.23673416142,768.37372702021,-593.0,6892.30371320968,19.4052112976364,38.7513355397574,0.0,Histology track,probe01,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-08T15:52:42,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
188,4b7fbad4-f6de-43b4-9b15-c7c7ef44db4b,f86e9571-63ff-4116-9c40-aa44d57d2da9,-2258.51931143528,-2214.5065599696,-93.0000000000002,4694.45292273638,14.7025991287094,152.920831198188,0.0,Histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-08T15:52:42,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
151,08e25a6c-4223-462a-a856-a3a587146668,be87beba-4ac2-4d6c-a893-e75365c35b26,-1308.2,-2078.8,-19.3,4279.2,15.0,180.0,0.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-12T16:02:30,2.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
84,4b7fbad4-f6de-43b4-9b15-c7c7ef44db4b,f86e9571-63ff-4116-9c40-aa44d57d2da9,-2246.0,-2000.4,-155.1,4422.3,15.0,180.0,45.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-08T15:52:42,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
25,d2918f52-8280-43c0-924b-029b2317e62c,2564dc27-4eda-4fc3-a151-c13475796ee1,-748.6,1062.3,-836.2,3704.3,15.0,180.0,30.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-10T14:11:34,2.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
7,c99d53e6-c317-4c53-99ba-070b26673ac4,531423f6-d36d-472b-8234-c8f7b8293f79,-2209.4,-1757.5,-607.5,3931.7,15.0,180.0,0.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-09T15:43:57,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
979,c99d53e6-c317-4c53-99ba-070b26673ac4,531423f6-d36d-472b-8234-c8f7b8293f79,-2346.0,-1750.0,-217.0,4000.0,15.0,180.0,0.0,Planned,probe00,,2020-06-09T07:59:14.315700,,CSHL049,2020-01-09T15:43:57,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
294,c99d53e6-c317-4c53-99ba-070b26673ac4,531423f6-d36d-472b-8234-c8f7b8293f79,-2239.04158537953,-1990.43395498738,-118.0,4610.04230498426,16.0617533551509,155.710013233714,0.0,Histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-09T15:43:57,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
292,2ffd3ed5-477e-4153-9af7-7fdad3c6946b,5df09eb0-47cb-4554-bc7a-2e91995b7b07,-813.0,1250.0,-693.0,6090.0,10.0,0.0,,Planned,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-13T14:29:32,2.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
291,2ffd3ed5-477e-4153-9af7-7fdad3c6946b,84b29fd0-2a50-4e09-9898-aec0d63433b7,-800.0,-2000.0,44.0,4000.0,15.0,180.0,,Planned,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-13T14:29:32,2.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
677,d839491f-55d8-4cbe-a298-7839208ba12b,c536b0a9-b710-43c3-ba2c-5a0cccf98ec2,-2393.61188422809,-1861.81980279466,-193.0,6758.42944878603,11.8102468592762,28.4193482610117,0.0,Histology track,probe01,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-11T13:42:47,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
289,d839491f-55d8-4cbe-a298-7839208ba12b,c536b0a9-b710-43c3-ba2c-5a0cccf98ec2,-2355.0,-1250.0,-313.0,6573.0,10.0,0.0,,Planned,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-11T13:42:47,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
288,d839491f-55d8-4cbe-a298-7839208ba12b,ae2b9f1b-ebe3-4b56-8957-31982186e6ec,-1281.0,1000.0,-693.0,4000.0,15.0,180.0,,Planned,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-11T13:42:47,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
767,2ffd3ed5-477e-4153-9af7-7fdad3c6946b,5df09eb0-47cb-4554-bc7a-2e91995b7b07,-1360.60987367059,1271.03086465738,-793.0,6128.5201633378,14.0257831772186,44.3825623768275,0.0,Histology track,probe01,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-13T14:29:32,2.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
629,d839491f-55d8-4cbe-a298-7839208ba12b,ae2b9f1b-ebe3-4b56-8957-31982186e6ec,-1470.3653757654,1040.79871912407,-743.0,4539.18168087677,18.9345196992376,143.360603001888,0.0,Histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-11T13:42:47,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
287,d2918f52-8280-43c0-924b-029b2317e62c,2564dc27-4eda-4fc3-a151-c13475796ee1,-800.0,1000.0,-622.0,4000.0,15.0,180.0,,Planned,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-10T14:11:34,2.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
290,a74cc3b6-76ea-46d9-9801-a17c86ae485a,25efe651-50ef-4353-aa96-8af1ce12e040,-1294.0,-2000.0,21.0,4000.0,15.0,180.0,,Planned,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-12T16:15:02.020446,3.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
285,4b7fbad4-f6de-43b4-9b15-c7c7ef44db4b,f86e9571-63ff-4116-9c40-aa44d57d2da9,-2243.0,-2000.0,-169.0,4000.0,15.0,180.0,,Planned,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-08T15:52:42,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
684,08e25a6c-4223-462a-a856-a3a587146668,be87beba-4ac2-4d6c-a893-e75365c35b26,-1240.67344879662,-2053.80076867534,107.0,4653.07218765046,14.3463669959012,150.26770080048,0.0,Histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-12T16:02:30,2.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
284,4b7fbad4-f6de-43b4-9b15-c7c7ef44db4b,fd555d39-b728-44aa-90d2-796b8bb58300,-804.0,750.0,-551.0,6380.0,10.0,0.0,,Planned,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-08T15:52:42,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
82,2ffd3ed5-477e-4153-9af7-7fdad3c6946b,5df09eb0-47cb-4554-bc7a-2e91995b7b07,-998.0,1487.8,-218.5,6135.0,10.0,0.0,0.0,Micro-manipulator,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-13T14:29:32,2.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
521,d2918f52-8280-43c0-924b-029b2317e62c,2564dc27-4eda-4fc3-a151-c13475796ee1,-1032.48997400684,878.62284044549,-643.0,4515.14639490099,19.786675465424,143.913268844104,0.0,Histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-10T14:11:34,2.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
60,d839491f-55d8-4cbe-a298-7839208ba12b,c536b0a9-b710-43c3-ba2c-5a0cccf98ec2,-2295.9,-1719.8,-470.7,6109.2,10.0,0.0,10.0,Micro-manipulator,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL049,2020-01-11T13:42:47,1.0,churchlandlab,_iblrig_tasks_ephysChoiceWorld6.2.5
55,eb0e78a5-a73c-449a-82a1-08a16a00ffb5,1e277ba0-0fde-4521-81ae-2226a299e1e6,2835.2,-4101.8,-1227.9,3520.7,10.0,0.0,0.0,Micro-manipulator,probe_01,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL050,2019-10-29T15:21:17.715311,1.0,churchlandlab,_iblrig_tasks_ephys_certification6.0.5
678,0fd4f1c3-992d-4209-bf64-991c0d235feb,5274f338-0c82-4576-a75b-242f70d4a957,-3125.6941262686,-4328.35077825448,-843.0,4316.02387468029,12.1024134790829,158.680541394934,0.0,Histology track,probe_00,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL050,2019-10-30T10:14:31.689874,1.0,churchlandlab,_iblrig_tasks_ephys_certification6.0.5
172,0b68b6c9-01be-406c-8574-363018567332,7d0291ae-096f-478f-ba0f-005abc100c92,3136.1,-3803.8,-1302.6,3793.3,10.0,0.0,0.0,Micro-manipulator,probe_01,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL050,2019-10-31T10:03:55,1.0,churchlandlab,_iblrig_tasks_ephys_certification6.0.5
667,0b68b6c9-01be-406c-8574-363018567332,7d0291ae-096f-478f-ba0f-005abc100c92,3135.0,-3800.0,-1000.0,3500.0,10.0,0.0,0.0,Planned,probe_01,,2020-06-09T07:59:14.315700,,CSHL050,2019-10-31T10:03:55,1.0,churchlandlab,_iblrig_tasks_ephys_certification6.0.5
101,0fd4f1c3-992d-4209-bf64-991c0d235feb,c8f09582-85ab-48e7-8392-8d9504e8dc4b,3096.1,-4101.0,-1005.6,3508.5,10.0,0.0,0.0,Micro-manipulator,probe_01,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL050,2019-10-30T10:14:31.689874,1.0,churchlandlab,_iblrig_tasks_ephys_certification6.0.5
666,0b68b6c9-01be-406c-8574-363018567332,04c17ba3-936e-4b96-b206-501cc148de9f,-3135.0,-3800.0,-1000.0,3500.0,10.0,180.0,0.0,Planned,probe_00,,2020-06-09T07:59:14.315700,,CSHL050,2019-10-31T10:03:55,1.0,churchlandlab,_iblrig_tasks_ephys_certification6.0.5
665,0fd4f1c3-992d-4209-bf64-991c0d235feb,c8f09582-85ab-48e7-8392-8d9504e8dc4b,3135.0,-4100.0,-1000.0,3500.0,10.0,0.0,0.0,Planned,probe_01,,2020-06-09T07:59:14.315700,,CSHL050,2019-10-30T10:14:31.689874,1.0,churchlandlab,_iblrig_tasks_ephys_certification6.0.5
202,0b68b6c9-01be-406c-8574-363018567332,04c17ba3-936e-4b96-b206-501cc148de9f,-3135.7,-3803.8,-1393.6,3619.0,10.0,180.0,0.0,Micro-manipulator,probe_00,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL050,2019-10-31T10:03:55,1.0,churchlandlab,_iblrig_tasks_ephys_certification6.0.5
662,eb0e78a5-a73c-449a-82a1-08a16a00ffb5,396454de-abac-4d12-a927-d5c95c13a444,-2835.0,-4100.0,-1000.0,3500.0,10.0,180.0,0.0,Planned,probe_00,,2020-06-09T07:59:14.315700,,CSHL050,2019-10-29T15:21:17.715311,1.0,churchlandlab,_iblrig_tasks_ephys_certification6.0.5
663,eb0e78a5-a73c-449a-82a1-08a16a00ffb5,1e277ba0-0fde-4521-81ae-2226a299e1e6,2835.0,-4100.0,-1000.0,3500.0,10.0,0.0,0.0,Planned,probe_01,,2020-06-09T07:59:14.315700,,CSHL050,2019-10-29T15:21:17.715311,1.0,churchlandlab,_iblrig_tasks_ephys_certification6.0.5
986,eb0e78a5-a73c-449a-82a1-08a16a00ffb5,1e277ba0-0fde-4521-81ae-2226a299e1e6,2053.68274829115,-4072.36672978863,-268.0,4141.33978015422,12.4721719892007,22.0092823933364,0.0,Histology track,probe_01,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL050,2019-10-29T15:21:17.715311,1.0,churchlandlab,_iblrig_tasks_ephys_certification6.0.5
685,0fd4f1c3-992d-4209-bf64-991c0d235feb,c8f09582-85ab-48e7-8392-8d9504e8dc4b,2804.78420922654,-4186.55680682248,-643.0,4023.79352652506,15.7898385987711,10.4252365016028,0.0,Histology track,probe_01,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL050,2019-10-30T10:14:31.689874,1.0,churchlandlab,_iblrig_tasks_ephys_certification6.0.5
270,0fd4f1c3-992d-4209-bf64-991c0d235feb,5274f338-0c82-4576-a75b-242f70d4a957,-3237.9,-4104.4,945.6,4173.9,10.0,180.0,0.0,Micro-manipulator,probe_00,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL050,2019-10-30T10:14:31.689874,1.0,churchlandlab,_iblrig_tasks_ephys_certification6.0.5
822,0b68b6c9-01be-406c-8574-363018567332,04c17ba3-936e-4b96-b206-501cc148de9f,-3135.46316770432,-4130.71348254583,-743.0,4317.99614569218,9.71198978535495,163.904753717183,0.0,Histology track,probe_00,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL050,2019-10-31T10:03:55,1.0,churchlandlab,_iblrig_tasks_ephys_certification6.0.5
929,eb0e78a5-a73c-449a-82a1-08a16a00ffb5,396454de-abac-4d12-a927-d5c95c13a444,-2850.09285258507,-4281.80335075923,-643.0,4331.74789192844,10.5964811496516,157.970796897432,0.0,Histology track,probe_00,IBL-Allen,2020-06-09T07:59:14.315700,,CSHL050,2019-10-29T15:21:17.715311,1.0,churchlandlab,_iblrig_tasks_ephys_certification6.0.5
222,eb0e78a5-a73c-449a-82a1-08a16a00ffb5,396454de-abac-4d12-a927-d5c95c13a444,-2835.4,-4098.8,-1289.9,3645.6,10.0,180.0,0.0,Micro-manipulator,probe_00,Needles-Allen,2020-06-09T07:59:14.315700,,CSHL050,2019-10-29T15:21:17.715311,1.0,churchlandlab,_iblrig_tasks_ephys_certification6.0.5
664,0fd4f1c3-992d-4209-bf64-991c0d235feb,5274f338-0c82-4576-a75b-242f70d4a957,-3135.0,-4100.0,-1000.0,3500.0,10.0,180.0,0.0,Planned,probe_00,,2020-06-09T07:59:14.315700,,CSHL050,2019-10-30T10:14:31.689874,1.0,churchlandlab,_iblrig_tasks_ephys_certification6.0.5
